date,open,high,low,close,volume
2025-06-05,462.325,468.6,452.71,462.94,6178300
2025-06-06,463.12,478.466,463.12,468.41,4343000
2025-06-09,470.31,471.77,458.128,464.39,2724600
2025-06-10,465.49,470.01,457.23,467.65,2472500
2025-06-11,466.02,479.94,465.552,476.98,2756500
2025-06-12,474.02,488.736,473.0,481.73,3520200
2025-06-13,475.0,485.495,473.06,480.62,2610700
2025-06-16,481.84,487.46,477.28,479.39,2710300
2025-06-17,479.45,493.2,474.0,492.03,3398700
2025-06-18,490.71,490.71,478.82,485.16,2830300
2025-06-20,484.54,490.0,474.29,476.3,5183100
2025-06-23,470.755,494.3,461.51,491.81,4431700
2025-06-24,490.9,493.5,481.12,485.38,3633500
2025-06-25,488.08,500.41,487.545,494.09,2957600
2025-06-26,497.08,506.35,494.09,505.22,3017000
2025-06-27,504.59,505.37,495.57,499.33,3466300
2025-06-30,502.625,510.02,499.72,509.31,2702800
2025-07-01,509.37,516.62,481.5,492.07,4089100
2025-07-02,491.0,496.5,489.144,496.1,2113200
2025-07-03,499.99,517.98,499.99,514.1,2654000
2025-07-07,507.7,508.155,498.91,505.46,3269400
2025-07-08,507.64,509.385,497.74,507.71,2143300
2025-07-09,512.0,513.92,507.04,513.51,1869300
2025-07-10,512.99,514.5,486.57,487.11,4178700
2025-07-11,488.0,489.326,477.47,478.45,3384400
2025-07-14,466.82,480.717,463.5,476.18,3340500
2025-07-15,479.09,480.72,470.52,473.28,2529100
2025-07-16,475.82,476.65,464.835,470.45,1980400
2025-07-17,470.35,474.31,466.94,469.83,2256600
2025-07-18,472.31,477.26,465.76,475.96,2903400
2025-07-21,478.715,490.04,474.11,481.58,3416200
2025-07-22,481.5,485.456,470.0,471.23,1975600
2025-07-23,471.23,472.0,454.04,461.52,3024000
2025-07-24,463.98,468.5,460.12,462.03,2486100
2025-07-25,462.0,470.81,460.3,467.92,1794700
2025-07-28,471.0,476.57,468.0,472.18,1825800
2025-07-29,473.87,480.72,458.0,465.51,2749900
2025-07-30,463.52,466.68,453.42,463.15,2117500
2025-07-31,465.76,467.9,453.76,454.57,2832800
2025-08-01,448.95,454.0,438.09,446.66,3014400
2025-08-04,452.9,457.49,448.0,454.86,1882800
2025-08-05,454.63,457.8,438.5,441.75,3104600
2025-08-06,445.0,451.9,442.01,451.69,2035700
2025-08-07,451.69,451.985,422.0,425.0,5710100
2025-08-08,431.0,434.5,420.42,424.49,3632100
2025-08-11,423.82,434.0,419.74,426.43,2525400
2025-08-12,428.01,438.3,427.49,435.8,2311000
2025-08-13,440.0,442.425,427.86,432.12,2461100
2025-08-14,432.34,435.0,419.81,424.86,2911600
2025-08-15,425.28,428.932,423.0,427.9,2264400
2025-08-18,426.0,428.97,421.699,426.34,2252700
2025-08-19,431.0,436.0,415.9,418.6,2786800
2025-08-20,417.425,420.94,409.31,419.17,2212600
2025-08-21,417.79,417.93,413.66,414.06,1800400
2025-08-22,415.0,423.993,412.551,420.55,2202300
2025-08-25,422.61,426.0,418.525,418.83,2413300
2025-08-26,419.32,425.0,416.7,417.6,3146700
2025-08-27,421.6,427.415,419.98,422.61,8119600
2025-08-28,410.0,442.17,409.25,442.0,9981800
2025-08-29,444.865,448.0,420.39,423.7,5485100
2025-09-02,417.109,418.02,407.695,413.5,3762800
2025-09-03,412.985,414.48,404.28,413.2,3036500
2025-09-04,413.2,415.49,402.66,412.46,2763400
2025-09-05,414.07,418.112,407.06,417.63,2169300
2025-09-08,419.0,428.845,416.42,428.06,2545800
2025-09-09,428.17,431.007,420.63,423.51,2126800
2025-09-10,427.565,433.807,422.17,424.87,2278800
2025-09-11,428.25,438.26,427.1,433.38,2411900
2025-09-12,435.39,443.0,435.0,436.1,2764700
2025-09-15,441.575,448.87,436.75,444.77,2879400
2025-09-16,444.8,448.32,434.8,444.98,2908000
2025-09-17,445.0,454.0,434.34,445.5,3872800
2025-09-18,468.925,504.22,462.12,502.63,10120500
2025-09-19,499.0,507.196,495.81,502.55,7092800
2025-09-22,496.0,500.3,486.33,493.14,3875400
2025-09-23,493.14,495.06,481.1,484.1,2734500
2025-09-24,482.39,486.96,474.48,476.33,2218200
2025-09-25,476.9,481.55,469.0,473.09,2714800
2025-09-26,472.1,483.7,470.29,481.42,2359700
2025-09-29,486.42,490.5,482.65,488.45,2197900
2025-09-30,486.42,490.881,479.254,490.38,2288200
2025-10-01,487.75,500.837,485.36,499.96,2512400
2025-10-02,501.225,502.27,492.345,496.8,2588800
2025-10-03,499.84,501.87,486.3,489.88,1983500
2025-10-06,495.51,503.5,494.38,495.95,1949400
2025-10-07,497.0,497.856,476.52,484.62,2857500
2025-10-08,491.77,510.0,490.33,509.95,3617500
2025-10-09,509.95,511.46,501.9,509.13,2203800
2025-10-10,509.0,517.41,493.287,493.66,3142600
2025-10-13,501.15,511.18,497.5,508.61,2340600
2025-10-14,500.095,500.54,487.59,488.94,2768500
2025-10-15,494.0,495.5,484.78,489.02,1730800
2025-10-16,489.73,498.31,475.388,482.23,2174000
2025-10-17,478.015,486.0,475.42,484.65,1926800
2025-10-20,486.53,504.445,486.45,503.61,2820100
2025-10-21,501.24,507.6,498.35,503.95,1440900
2025-10-22,502.68,505.36,491.67,500.11,1682000
2025-10-23,499.98,522.43,499.98,521.98,3147300
2025-10-24,528.8,535.52,521.87,527.32,2550500
2025-10-27,532.54,534.34,525.24,529.7,1932200
2025-10-28,536.81,553.64,535.98,546.94,3367400
2025-10-29,541.0,549.0,533.3,545.5,1780600
2025-10-30,543.11,549.98,534.105,538.68,1954900
2025-10-31,542.41,549.5,537.3,543.01,1873100
2025-11-03,549.32,555.81,545.1,551.92,1910500
2025-11-04,539.79,549.48,531.1,533.92,2505100
2025-11-05,531.88,535.19,526.0,534.14,1646200
2025-11-06,526.68,540.0,517.1,532.52,3099900
2025-11-07,526.66,542.26,519.1,539.81,2427100
2025-11-10,547.82,558.98,544.25,557.53,2164500
2025-11-11,555.22,558.5,551.21,556.73,1355800
2025-11-12,561.1,566.9,545.0,545.86,1991500
2025-11-13,540.99,543.85,526.14,529.78,2406000
2025-11-14,522.47,544.04,509.05,537.55,1942300
2025-11-17,537.0,540.67,526.58,529.78,1395300
2025-11-18,524.82,531.33,513.0,513.67,2573000
2025-11-19,513.37,525.98,509.291,520.59,1521900
2025-11-20,532.56,539.32,500.13,501.31,2483100
2025-11-21,497.91,501.0,477.55,490.67,3063700
2025-11-24,498.16,509.19,494.03,506.82,2649200
2025-11-25,503.7,513.71,493.01,512.34,1652200
2025-11-26,513.0,515.0,497.0,501.54,2213800
2025-11-28,505.37,510.69,501.94,509.16,1018900
2025-12-01,503.215,506.74,495.01,504.13,2058600
2025-12-02,513.47,521.0,507.0,516.55,5055300
2025-12-03,497.99,525.0,486.3,524.17,5578800
2025-12-04,523.91,525.27,510.26,513.12,2477300
2025-12-05,516.14,526.89,508.32,512.03,2629400
2025-12-08,513.0,520.3,508.9,515.19,1660500
2025-12-09,512.23,529.896,511.73,517.98,2035800
2025-12-10,516.0,521.61,504.54,519.54,2359300
2025-12-11,516.67,528.19,512.51,517.65,2001500
2025-12-12,516.41,517.436,498.76,504.78,2677700
2025-12-15,509.01,509.01,487.43,487.47,2184900
2025-12-16,486.484,491.44,482.0,488.53,1758700
2025-12-17,489.41,490.44,469.835,470.02,2317300
2025-12-18,479.7,482.04,473.91,477.26,1835100
2025-12-19,480.0,489.205,478.63,481.28,4662700
2025-12-22,479.78,485.87,474.85,483.14,2303300
2025-12-23,482.49,483.59,473.5,478.84,2053000
2025-12-24,476.83,478.0,470.674,477.11,745100
2025-12-26,477.0,482.155,475.15,481.19,1150700
2025-12-29,478.295,483.29,474.634,475.91,1314600
2025-12-30,476.0,478.12,472.237,475.63,1168100
2025-12-31,475.98,476.06,468.4,468.76,1661000
2026-01-02,474.0,474.0,449.455,453.58,3325000
2026-01-05,458.63,466.49,455.005,456.55,2615700
2026-01-06,457.775,460.46,451.29,458.32,2340100
2026-01-07,462.97,486.55,462.284,478.91,3967100
2026-01-08,478.2,479.99,460.63,463.87,2455500
2026-01-09,472.19,475.98,466.25,470.61,2397500
2026-01-12,460.25,468.61,459.65,466.99,1938900
2026-01-13,467.0,476.55,460.94,468.02,2693300
2026-01-14,465.8,477.0,451.76,460.7,3754900
2026-01-15,463.96,472.31,450.0,455.0,2835000
2026-01-16,456.75,459.7,443.615,453.88,3437900
2026-01-20,443.026,450.265,440.231,442.73,3231500
2026-01-21,445.0,456.12,439.17,445.88,2686800
2026-01-22,454.45,454.47,446.28,453.77,1514700
2026-01-23,454.69,458.86,449.422,452.49,1770800
2026-01-26,453.99,469.96,452.49,468.33,1957100
2026-01-27,478.475,487.2,473.4,476.66,2834500
2026-01-28,479.46,487.0,468.91,469.19,2382500
2026-01-29,460.74,461.55,431.39,444.62,5230300
2026-01-30,440.5,448.74,438.25,441.405,2595400
2026-02-02,440.0,447.24,434.744,438.85,2073700
2026-02-03,435.92,436.709,415.05,421.73,3834900
2026-02-04,411.94,421.98,401.55,415.36,4733000
2026-02-05,414.79,416.29,374.52,377.16,6053200
2026-02-06,384.94,396.99,378.37,395.5,4943000
2026-02-09,396.185,410.75,386.254,408.04,2825900
2026-02-10,401.21,418.88,400.78,413.39,3121400
2026-02-11,413.7,416.59,404.4,415.81,2470900
2026-02-12,418.9,420.67,402.288,411.54,3502500
2026-02-13,416.91,432.85,412.58,429.64,3536700
2026-02-17,423.592,425.882,400.02,414.285,4428100
2026-02-18,409.75,421.76,402.0,415.76,2752700
2026-02-19,417.62,424.0,409.97,422.14,2000400
