date,open,high,low,close,volume
2025-03-14,41.3817,42.1168,41.0779,41.9894,4683600
2025-03-17,42.2443,43.2048,42.2051,43.0088,5451400
2025-03-18,43.1264,43.3812,42.5089,42.8324,5013400
2025-03-19,42.8029,44.1752,42.7833,43.7145,6839800
2025-03-20,43.7341,44.1066,43.2048,43.8027,6101700
2025-03-21,43.3224,43.7929,42.8226,43.2342,20139200
2025-03-24,43.9105,44.283,43.5479,43.7145,9528900
2025-03-25,43.9595,44.3222,43.8125,44.283,7541300
2025-03-26,44.3516,44.4594,42.9794,43.146,5951700
2025-03-27,43.3616,43.4008,42.4991,42.7638,4462000
2025-03-28,42.7049,42.8912,41.9012,42.2247,4460100
2025-03-31,41.8914,43.1656,41.6954,43.0774,9272000
2025-04-01,42.901,43.9301,42.6657,43.9105,6977600
2025-04-02,43.3126,44.1065,43.146,44.0281,7060900
2025-04-03,41.47,41.764,39.5783,40.0487,11060500
2025-04-04,38.5099,38.8922,34.5795,34.707,20974600
2025-04-07,33.9326,36.5398,32.9329,35.001,16798500
2025-04-08,35.9125,36.334,33.57,34.3051,13604600
2025-04-09,33.9424,38.5981,33.3936,37.9806,17307300
2025-04-10,36.6084,36.7457,35.1382,35.9321,12787900
2025-04-11,36.138,37.3435,35.295,37.1769,9066400
2025-04-14,37.765,37.7846,36.6084,37.0593,6014600
2025-04-15,37.0299,37.7454,36.9809,37.4024,5100300
2025-04-16,37.2357,38.0492,37.0103,37.3729,6154300
2025-04-17,38.0002,38.6961,37.8728,38.1375,5548900
2025-04-21,37.5592,37.7552,36.6476,37.0495,6139100
2025-04-22,37.1279,37.9904,36.4908,37.5984,10034600
2025-04-23,36.0694,37.4024,35.0108,35.1774,13337700
2025-04-24,35.5303,35.7263,34.7952,35.6577,9679200
2025-04-25,35.2264,35.7655,34.9226,35.7263,7103000
2025-04-28,35.7753,35.9517,35.2166,35.4911,6833300
2025-04-29,35.3146,35.4421,34.7854,35.2068,7428000
2025-04-30,34.7266,34.8246,33.8738,34.6972,10530900
2025-05-01,34.4129,35.9027,34.4031,35.4715,8903600
2025-05-02,36.0105,36.4124,35.4617,36.3634,7294600
2025-05-05,35.7067,36.187,35.4127,36.0203,6809900
2025-05-06,36.2965,36.3951,35.7245,35.902,9078300
2025-05-07,36.1091,36.2867,35.6554,35.8132,7172200
2025-05-08,36.2571,36.839,35.6949,35.754,15274000
2025-05-09,36.3754,36.3754,35.8724,35.9908,8993600
2025-05-12,37.6675,37.8352,36.6516,37.1053,7868600
2025-05-13,37.4209,37.8056,36.9573,37.6576,6701300
2025-05-14,37.4406,37.8253,37.2532,37.3223,5939000
2025-05-15,36.8489,37.2335,36.4839,37.2138,6493600
2025-05-16,37.3321,37.9733,36.7206,37.273,6160900
