date,open,high,low,close,volume
2025-03-14,77.5654,77.87,76.7303,77.7324,3754000
2025-03-17,77.6047,79.1177,77.3886,78.6166,2862400
2025-03-18,78.597,78.597,77.4082,78.1844,2584000
2025-03-19,78.4398,78.8524,77.7423,78.263,3562000
2025-03-20,76.6812,76.8777,74.9422,75.8559,5402100
2025-03-21,75.07,75.6005,74.1759,75.0798,9505300
2025-03-24,75.9345,76.6615,75.5219,76.5731,4603700
2025-03-25,77.1724,79.1079,77.0938,77.4377,5214900
2025-03-26,77.1724,77.9977,76.3079,76.4847,3833100
2025-03-27,76.4454,76.8089,75.8854,76.2194,3251600
2025-03-28,76.3079,76.6222,74.225,74.5689,3781800
2025-03-31,73.9303,75.3745,73.9205,75.1584,3590400
2025-04-01,75.0307,75.5317,74.4215,75.1093,3152300
2025-04-02,74.3626,75.6594,74.3626,75.3843,2550100
2025-04-03,73.6847,74.3233,71.8082,71.985,3836100
2025-04-04,70.7668,71.4741,67.3576,67.5345,6161700
2025-04-07,65.825,68.3499,64.3709,66.1983,8399200
2025-04-08,67.2987,68.0355,64.5085,65.3043,4740500
2025-04-09,64.8229,71.9261,64.4888,71.6117,7073500
2025-04-10,70.0692,70.5212,66.6404,68.2811,4617300
2025-04-11,68.3008,69.1162,66.6699,68.9394,3195200
2025-04-14,69.9022,70.6587,68.8411,69.5682,2623200
2025-04-15,69.745,70.3148,69.519,70.0103,5622900
2025-04-16,69.1064,70.472,68.3597,68.7822,3164100
2025-04-17,69.018,69.018,67.9569,68.2222,3091400
2025-04-21,68.1043,68.1043,66.0018,66.8664,2214600
2025-04-22,67.7408,68.5955,67.4853,68.5071,2881000
2025-04-23,70.079,71.5822,69.4797,69.7843,4969900
2025-04-24,69.4797,71.0615,69.4503,70.8552,4130300
2025-04-25,70.5703,71.1991,70.2461,70.9043,2906600
2025-04-28,70.7962,72.0538,70.4622,71.3071,3363900
2025-04-29,70.8454,72.5352,70.5997,72.0047,3471100
2025-04-30,71.2875,72.4566,70.5408,72.2798,4769100
2025-05-01,75.3647,76.1114,73.8321,73.9107,7356500
2025-05-02,74.9521,76.4749,74.7556,76.3373,5330500
2025-05-05,76.0131,77.3689,75.9935,76.5436,3028500
2025-05-06,75.7675,76.8679,75.404,76.2784,2491900
2025-05-07,76.3864,76.9956,75.8756,76.5633,3683000
2025-05-08,77.1724,78.6265,76.9465,77.8208,2870500
2025-05-09,77.8994,78.3514,77.5949,77.7815,3665800
2025-05-12,80.0117,80.4538,79.1865,80.3752,3264000
2025-05-13,80.3851,80.6012,79.658,79.8447,2731900
2025-05-14,79.4517,79.6384,78.7444,78.9507,2504400
2025-05-15,78.9114,80.3458,78.6068,79.9331,2911800
2025-05-16,79.0588,80.0707,78.1254,80.0117,5603600
2025-05-19,79.7652,80.7908,79.1241,80.4457,2585200
2025-05-20,80.2484,80.5048,79.5679,79.8737,2790000
2025-05-21,79.3017,80.1202,78.7987,78.8875,3562100
2025-05-22,78.779,79.5581,78.1576,78.7987,2917500
2025-05-23,77.8322,78.3746,77.3983,78.0294,2243100
2025-05-27,78.9466,79.706,78.3845,79.5285,2752700
2025-05-28,79.5285,79.8638,79.0847,79.351,2445200
2025-05-29,79.706,79.8835,78.8086,79.5384,2837200
2025-05-30,79.2228,80.1104,78.7987,79.8737,9241300
2025-06-02,79.134,79.2228,78.3746,79.1636,3201900
2025-06-03,79.1636,79.5482,78.8381,79.2129,3873900
2025-06-04,79.1932,79.5679,78.6409,78.6409,2106900
2025-06-05,78.9663,79.1734,78.0097,78.2267,3195200
2025-06-06,78.9269,79.3608,78.6705,79.1735,2510400
2025-06-09,79.1735,79.9131,79.0058,79.3608,2385800
2025-06-10,79.4989,80.3865,79.4989,79.9329,1851500
2025-06-11,80.1498,80.3668,79.2622,79.5384,2763700
