date,open,high,low,close,volume
2025-03-14,77.8192,78.2687,77.4479,77.829,2029400
2025-03-17,78.1221,80.2523,77.6727,80.1644,1328800
2025-03-18,80.2816,80.35,78.8843,78.9625,1666900
2025-03-19,78.7671,79.0504,78.1221,78.7084,1352700
2025-03-20,78.2492,78.7964,77.7117,77.9169,1532000
2025-03-21,77.4456,78.2017,75.8939,76.4438,3934100
2025-03-24,76.984,77.3081,75.668,76.1394,2224400
2025-03-25,76.2082,76.8072,75.2261,75.5404,1441400
2025-03-26,75.7957,76.3947,75.3538,76.2671,2156700
2025-03-27,76.2965,77.0331,76.0314,76.7777,964600
2025-03-28,76.7778,77.0822,75.01,75.1082,930300
2025-03-31,75.01,76.6697,74.3717,76.218,1612200
2025-04-01,76.1787,76.4144,75.1573,76.0412,1003800
2025-04-02,75.5698,77.3081,75.1181,77.2099,1787100
2025-04-03,76.0805,76.6403,74.5387,75.0788,2195600
2025-04-04,73.7432,74.4797,71.5139,71.8085,2726500
2025-04-07,70.7872,72.7808,68.2829,69.4417,3088700
2025-04-08,70.4042,71.4353,64.6689,65.651,3285700
2025-04-09,65.1207,72.1129,64.8457,71.6612,4084300
2025-04-10,70.9836,71.2586,68.2142,70.0997,2548800
2025-04-11,69.6676,72.0638,68.882,71.8576,2125100
2025-04-14,72.4468,72.5254,71.1898,72.162,2013500
2025-04-15,71.8281,72.1031,71.013,71.1898,1076300
2025-04-16,71.288,71.5335,69.5007,69.7855,1980400
2025-04-17,70.2961,72.6727,70.0604,71.1996,3005300
2025-04-21,71.5728,71.5728,70.522,71.4059,1574600
2025-04-22,72.1915,73.5468,72.1031,73.3012,1165300
2025-04-23,74.4208,75.6778,73.9592,74.4994,2030000
2025-04-24,74.6369,75.56,74.0182,75.2654,994500
2025-04-25,74.6369,75.3538,73.9199,74.8725,1349700
2025-04-28,75.0297,75.5404,74.2047,74.9217,1015900
2025-04-29,75.177,76.2474,75.0297,76.1591,1182200
2025-04-30,75.3832,77.1411,75.1082,77.0527,1829800
2025-05-01,76.218,77.0036,75.7662,76.4537,1728600
2025-05-02,77.5045,78.0643,76.8072,77.642,1129400
2025-05-05,77.475,78.1428,77.2295,77.7304,1143900
2025-05-06,77.6322,77.9464,76.8563,77.7795,1735500
2025-05-07,76.1983,78.408,72.1621,72.2701,3863700
2025-05-08,73.3602,74.411,72.6138,72.7513,2448000
2025-05-09,72.6138,73.0852,72.054,72.1129,1856100
2025-05-12,74.5877,75.8939,74.4404,74.9806,1891700
2025-05-13,75.1279,75.2555,73.9789,75.1279,1918400
2025-05-14,74.902,75.1083,73.2718,73.2914,2098700
2025-05-15,73.4682,74.8922,73.262,74.7645,1484100
2025-05-16,74.9904,76.3555,74.8136,76.326,1384500
2025-05-19,75.835,76.434,75.6484,75.9528,1064700
2025-05-20,75.943,76.9447,75.2752,76.4831,1533700
2025-05-21,76.0216,77.2491,75.4323,75.6877,1985100
2025-05-22,75.4421,75.9528,74.2047,74.3619,2021400
2025-05-23,73.6155,74.1949,72.9281,73.6548,1402500
2025-05-27,74.3128,75.9234,74.0574,75.8546,1639900
2025-05-28,75.5403,75.7269,73.6548,73.7923,1308800
2025-05-29,74.3422,74.7252,73.8414,74.7154,1026600
2025-05-30,74.4012,75.3636,73.8021,75.1868,2754600
2025-06-02,74.7449,75.1377,73.9101,74.3521,1557400
2025-06-03,74.1164,75.3439,73.7628,75.285,1159500
2025-06-04,75.4912,76.8367,75.0788,76.0805,1410900
2025-06-05,76.3751,76.5224,74.794,75.0886,1272900
2025-06-06,75.5207,75.9234,75.285,75.5207,662800
2025-06-09,75.8448,77.4161,75.8448,76.7974,1251100
2025-06-10,77.0724,78.5553,76.8661,77.9071,1779000
2025-06-11,77.9071,77.9955,76.5519,76.9251,1155800
2025-06-12,76.3653,77.4063,76.1689,76.9643,1119600
2025-06-13,75.6287,76.5224,74.6467,74.7252,1058300
2025-06-16,75.4716,75.5796,74.9708,75.3636,940600
2025-06-17,75.0395,75.4618,73.37,73.6842,1260900
2025-06-18,73.4191,74.028,73.1736,73.5468,1453300
2025-06-20,73.7739,74.2774,72.7174,72.7569,3650500
2025-06-23,72.7075,73.2407,71.7103,72.826,1737400
2025-06-24,73.1123,74.6921,72.7075,73.7738,1834300
2025-06-25,73.0926,73.7344,72.7174,73.2901,1671300
2025-06-26,73.6751,74.0997,72.7668,72.984,1325400
2025-06-27,73.2901,73.7047,72.9939,73.4085,1806900
2025-06-30,73.0235,73.3789,72.4212,72.6187,2629600
2025-07-01,72.6878,74.7711,72.1447,74.1392,2618200
2025-07-02,74.7711,75.7189,73.5566,75.6597,1954000
2025-07-03,76.2225,76.3903,75.2647,75.3635,838200
2025-07-07,74.9389,75.1265,73.8035,74.0503,1158900
2025-07-08,74.1688,75.4918,73.9318,75.2154,1417800
2025-07-09,75.4721,75.7979,74.7513,75.5807,1224700
2025-07-10,75.5807,76.6273,75.1364,75.6498,1114800
2025-07-11,74.5242,75.2252,74.0009,74.9883,1099300
2025-07-14,74.5637,74.7316,73.6751,73.685,1320600
2025-07-15,74.149,74.149,72.6483,72.7174,1473100
2025-07-16,72.7174,73.4678,72.2435,73.2802,1065700
2025-07-17,73.2012,74.1194,73.0037,74.0799,1120500
2025-07-18,74.2379,75.1068,74.0799,75.0376,1531400
2025-07-21,75.5313,75.8078,75.0278,75.2845,2082900
2025-07-22,75.4523,76.805,75.245,75.9657,2882300
2025-07-23,76.5779,76.9432,75.9756,76.4792,1779300
2025-07-24,75.7387,76.2817,74.7513,74.9192,1756200
2025-07-25,75.0376,76.025,74.3366,75.6597,1454300
2025-07-28,74.929,75.403,73.9812,74.2774,1735600
2025-07-29,74.2083,74.5736,73.3789,73.843,1229400
2025-07-30,73.3394,73.4875,70.3182,70.8612,3227600
2025-07-31,70.2688,70.9303,69.706,70.1306,2483000
2025-08-01,69.7949,69.8146,68.2349,68.6002,1489200
2025-08-04,69.0149,69.5283,68.4916,69.2617,1483400
2025-08-05,69.8344,70.1108,68.8767,69.7258,2207900
2025-08-06,73.0037,73.6356,62.9033,65.3222,5504000
